Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
France,FRA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,1.564436383,1.078099583,0.85015218,1.878597306,1.536263852,1.343022319,1.290759738,1.224416592,1.360894701,1.320326768,3.152144119,7.174953505,9.570802276,6.318690369,10.8093059,9.621633406,9.727105801,8.330101223,12.13954526,14.74400454,13.19455574,16.81088673,27.08038367,40.18179352,48.47804058,79.30278732,71.26139414,69.09953029,59.93118442,62.56598983,57.89536028,86.93102771,108.977415,82.44210919,47.73247094,51.09248131,46.47909459,40.03528769,39.32715734,40.97300571,,,
Faroe Islands,FRO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,14.64282446,10.34973928,7.359737229,5.845487346,5.825044512,6.34122403,6.072722716,6.357570889,8.695717741,10.46250269,15.60554367,18.78837834,57.30978652,32.36899042,34.25447415,27.83156874,29.20571965,27.84131283,39.30680167,41.57046319,37.57686464,41.78612239,53.90655366,63.75888404,85.48063241,111.2522957,116.8009007,59.23829614,61.11210769,67.59381125,68.62780506,102.6250669,128.4072311,94.63767693,117.821025,131.6236285,115.8516445,92.79845849,61.13736692,77.97390953,,,
Georgia,GEO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068719816,1.267319885,0.291563786,0.232877226,0.599450735,0.765542553,0.25766402,0.13967421,0.235187428,0.162171012,0.576358187,0.820594255,0.475230514,0.252821353,0.587265474,1.005367181,0.19940066,0.316396949,0.642213319,0.121603075,0.40351369,,,,
Gibraltar,GIB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,0.512056525,0.361055607,0.241678606,0.12947898,0.099958299,0.1484708,0.189784979,1.83084483,1.090986169,1.804998437,8.148851876,4.550934845,2.370408905,4.629210153,4.295388158,4.346998115,5.645350987,14.76456716,34.63278598,129.0120384,70.40428219,27.263302,13.29313795,16.77734922,16.58578948,19.84063056,31.66474336,38.155255,23.07770546,17.97366202,13.57655196,7.984410665,6.137273207,10.01025125,13.94356776,9.175963173,6.343843393,7.595019371
Grenada,GRD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,18.68549146,24.97597711,33.71743598,48.79128482,39.807054,46.78159921,33.42215569,25.34205171,23.0422428,32.42483823,36.0912344,36.90242615,44.65457244,64.833302,81.72876287,112.4192316,163.2170689,119.4841755,94.04817815,85.83506947,95.43020835,117.3646824,139.8530907,184.288686,170.1042464,131.5132104,131.1971316,131.4330185,104.6716131,109.6134354,122.1003517,152.9838339,144.7683282,139.6150775
"Hong Kong SAR, China",HKG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,4.816868257,5.016943442,2.085762158,2.230083733,4.767549882,2.692316828,,,,,,37.28883076,89.69933486,39.22915453,50.27205181,44.95585385,43.30668222,75.23826182,109.7713056,92.58801535,66.08155922,104.0863883,255.4425739,121.9435661,137.3418687,217.277363,140.6061111,107.567478,169.0682203,238.751308,231.9735691,390.3894961,952.6673233,715.1655873,660.2636488,650.6335682,578.2194648,409.9797661,459.5643704,497.8176975,668.6425522,421.0584082,572.012122
Honduras,HND,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375763927,0.754793074,1.017375176,0.393360459,0.294223971,0.869053092,0.497645499,0.595903807,0.711319732,1.118425129,1.666624153,3.718606446,7.298826394,4.562845875,2.331446126,1.754734194,1.485834613,0.959419146,0.953416267,0.850432227,0.857411424,0.618969869,0.788183458
Haiti,HTI,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.808808813,10.38688977,13.71197742,19.60809409,26.87587182,33.81203532,17.44559816,20.8324335,20.21534264,11.11782956,8.574728219,8.003996316,5.076937202,6.055166022,6.209367869,7.462341274
IBRD only,IBD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.40878413,16.24903039,20.35330132,16.41999799,,27.72597856,16.36349071,13.28320661,19.35213952,23.06615868,21.08713975,34.62431252,83.78034939,49.46684561,75.0546085,66.05111859,45.49192769,35.22551157,43.71739075,59.07709376,176.6093207,88.84903431,79.30299905
IDA & IBRD total,IBT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11832439,15.74908331,19.82199554,16.02706246,,27.47188066,15.95662039,13.52494194,20.09187892,24.08347488,21.88899184,34.47586685,81.75116296,48.15964449,72.73590264,63.54385705,43.83402454,33.94074735,42.0622353,57.13831712,170.8774517,86.2528018,78.19382087
IDA total,IDA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.197772951,9.568119632,8.504215085,17.86399379,,9.555071103,,,69.11062639,57.83935356,40.97438193,32.85038173,14.04853181,5.776338494,2.92632609,2.115898754,2.321264961,1.072719025,0.764434384,3.908106208,3.959500286,
Indonesia,IDN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.751907978,6.663665066,7.11149049,14.26694188,10.19458729,13.54786084,15.11530411,7.818258922,6.007057244,6.331228307,5.435232817,8.518539238,9.745347416,11.06042546,21.95988302,14.86575523,15.95192119,13.83300461,11.81177143,10.01551189,10.83343618,10.18410275,8.717538573,9.697613357,9.109752421
IDA only,IDX,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.36965816,56.13483599,57.34444088,70.82164766,95.19377631,77.9689574,82.37199241,65.25686156,35.40469354,33.70874197,28.96380367,35.83414422,36.72000023,35.25919111,45.6598666
Not classified,INX,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25295343,15.54336015,19.32170063,47.84500076,45.67822996,14.73569357,20.60247079,2.45384399,3.715284905,3.083003665,3.68824559,5.20487845,9.136535492,6.38585503,4.181305961,3.996177455,3.41870556,4.155709087,6.224638054,6.421500703,7.201732658,7.330746871,8.666935791
"Iran, Islamic Rep.",IRN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,0.295502439,0.440818014,0.250619966,0.575682972,,,,,,,,,,,,,,,0.332519536,0.602020049,0.575155002,1.549035792,0.844625233,0.790383022,1.559107742,4.070171083,1.235273831,1.353604699,2.548436182,5.923745833,3.178543623,1.770183727,2.328484826,3.599890614,4.102892608,3.487614713,2.469463783,2.515037899,9.478913601,5.377982762,2.188486298,4.460680037,2.671514274
Iraq,IRQ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21545898,0.309779328,0.624100526,1.158101249,2.396371788,6.122759763,17.62643918,24.7044394,15.75646039,43.04662772,69.00313928,85.51592431,,,,,,,,,,,,,
Israel,ISR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,2.889347693,6.863008094,12.03080246,17.25882289,17.29374817,2.136133254,2.614791161,6.149303975,11.79150579,4.637294601,7.498782013,8.912675989,12.41820325,17.32803644,37.89370799,29.02890904,8.759196728,7.366494432,12.1125271,11.91601284,17.86285029,21.69032748,11.46832054,9.391474685,14.03496996,22.35651562,29.79096479,41.02417683,55.70682023,44.47288838,38.34940291,46.33035033,29.28214087,19.74459982,19.00200172,15.33655173,18.84729557,16.30975902,19.67725268
Italy,ITA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,0.721320852,0.560774291,0.33729754,0.626713514,0.881979836,1.802420708,2.527498563,0.654505874,0.876781457,0.926901656,3.042710116,6.008579518,4.032025591,3.556379107,4.541204379,3.581844744,1.886564907,2.10001165,6.212595657,10.89342812,7.438165418,7.834250176,16.39418483,38.3741019,42.92782367,86.66914266,51.59249673,45.51561467,46.66460791,50.05820921,56.93281991,62.23253665,100.477002,57.90810524,42.41415467,31.33365741,37.19214624,37.75556045,36.14147556,95.53513962,,,
Jamaica,JAM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.426359028,2.978335172,1.493995838,1.847991314,1.578612268,0.63572525,0.608365852,0.849159754,1.351054447,1.580331311,,,,,,,,,1.773141202,4.840486443,0.497373622,0.90086697,,,
Jordan,JOR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.65211345,11.27331461,8.784908039,5.054587788,6.912599566,8.242833873,6.730799619,5.571824505,10.51061274,13.97554463,25.66385891,46.88473366,189.1828834,129.8883658,101.8498053,123.7610365,54.17802431,32.5344808,13.51371154,8.823594742,10.20249435,8.631134079,9.475547415,6.686177759,5.826352188
Japan,JPN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,11.54511447,15.72457822,14.25357915,19.14282455,15.7591801,16.30167238,21.03828448,15.43365109,21.8894648,24.29320869,32.53284154,55.60470797,79.52632826,82.78568391,85.41137878,49.17523331,28.7603316,15.51065166,20.42306053,21.79539303,21.00144383,24.60246011,23.61019425,25.92628095,44.46861505,50.76243948,39.54752797,42.10305937,52.36246586,71.80848972,91.21566962,121.3705806,145.8570165,123.2398001,73.94114961,74.91619976,70.00098504,53.94643928,117.9887442,99.8824198,126.7703175,105.6768961,118.601537
Kazakhstan,KAZ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121770083,1.421983104,2.355437325,1.82209926,3.010423529,8.588697873,2.803263493,3.699010948,0.355534906,0.283315108,0.539907561,0.296195122,0.389132521,1.440703177,0.540272166,0.492614748
Kenya,KEN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210369297,0.959689491,0.661594548,0.590908488,0.74330346,0.526465206,0.376085212,0.297512299,0.302633432,0.284307333,1.341875025,1.763492112,2.690376513,5.282641919,3.528891396,2.067688619,0.53574257,1.983820618,2.186274005,2.002793329,3.27551199,1.645129589,1.067144007,1.15106408,
Kyrgyz Republic,KGZ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,4.056004395,2.872078216,4.995057641,3.38875367,2.531633992,3.901376918,4.056102898,9.643939013,17.70051264,43.1343767,49.06308427,26.71065405,25.34067395,32.90243233,54.50104131,62.9559998,33.12656087,29.67839406,30.64124805,42.85209511,157.5861062,88.2009816,70.16461742,95.39575351,67.18586133,68.7458133,133.5784162,132.3656045,170.8311606,118.4593604,186.8713895,148.9040214,160.8701683,129.5931395,101.8571229,90.9564736,133.3366391,113.1499605,131.434455
Kuwait,KWT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.81056634,7.749768608,22.70326054,56.48697206,108.6691631,35.73581531,,,3.340396066,5.847256255,11.71781033,81.51802067,114.3200854,56.32278803,,,,,13.89361962,12.50312913,23.15717469,,,,
Latin America & Caribbean (excluding high income),LAC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,2.046185782,1.93449421,1.97350663,1.381849264,1.152885018,2.199748827,4.446053832,7.622527517,4.323516131,2.508723154,2.586939147,3.20138052,4.56668271,8.364674107,9.263600694,11.15423712,8.472550665,10.86389121,16.48877135,12.29456884,13.39034596,8.701769149,7.382605413,4.271106253,6.545502485,9.739715853,11.76592658,16.17103883,28.30967873,21.13405568,27.37766357,27.97879379,21.92651348,23.06735329,21.10533095,18.16812193,15.5408458,20.61215972,20.67407103
Lao PDR,LAO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.490057962,4.061296227,1.903789599,0.495657067,0.674145657,0.298021197,0.614340711,0.617489926,0.898248575,4.2376858,9.224341941,3.936182186,5.855063722,2.934060196,4.88620053,1.276310407,0.930050931,0.340981498,1.305363659,1.021486426,1.820022918,1.176564443
Liberia,LBR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,1.902400947,1.732153426,1.207833428,0.929543077,1.851188512,3.698514923,6.039558907,3.602434006,2.789328809,2.526457996,2.859933716,4.22319177,7.875589547,11.0479877,15.99381229,9.168552634,10.38472828,15.58848119,11.29327657,11.54117143,7.8079342,6.584105666,4.053014794,6.327413296,9.256028656,11.17382189,14.91867102,25.67226806,18.81960744,24.30128039,25.06607349,19.49475693,20.16770339,18.40878537,15.82494034,13.02515477,17.29517757,17.56215219
Least developed countries: UN classification,LDC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.651336663,5.932100006,0.654658326,0.423809964,2.048779249,1.782845737,1.331474416,0.81808536,0.828711367,1.907654703,3.814367901,2.701121836,4.424605611,3.462043326,2.986814928,2.378642466,2.960209071,8.804998856,7.3455754,2.446730321,2.06291994,3.274285162,2.226161363,1.471851271,0.870441729
Lower middle income,LMC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.31327674,39.75786546,39.9126696,43.64658448,58.76340321,42.34359363,44.314707,32.14018168,18.14519512,17.06319831,14.62880949,18.64702024,19.94807307,19.89320862,27.60170246
Low & middle income,LMY,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.65131855,17.10489323,21.31121915,17.52534691,,30.38403538,17.49491808,14.53213961,21.39849209,25.54397343,23.07414538,36.37037959,86.97989011,51.36598959,77.20632126,67.03305935,46.07528965,35.54256239,44.08211288,60.06209373,180.5089039,90.79200683,82.33962507
Lesotho,LSO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45500532,18.98492558,25.93113618,20.70148662,,35.47943699,20.76351295,15.25307242,19.00732617,22.05871009,18.29162291,34.43409588,100.3508342,55.24111918,88.73212904,79.01598309,53.96513231,39.91606626,51.27647315,72.09956736,231.6387522,112.0119801,96.48577549
Lithuania,LTU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08389398,2.17616561,,,,,,,,,,,,,
Luxembourg,LUX,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.356801832,0.34182393,0.438312845,0.891621143,1.738266272,1.456313684,2.616572163,1.967953686,1.491014461,1.029543694,0.71089159,1.281259652,1.467003492,0.951030102,2.360789881,5.045228131,7.661985503,4.277716475,5.748908445,2.025862711,1.301175989,0.957495306,1.143107332,0.60700352,0.566719135,0.479502742,3.206213161,0.546772493,0.334169749,0.204534216,0.202812515,0.193620431,0.166522573,0.166048002,0.12011533,0.149897998
Latvia,LVA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000345521,0.197653463,1.273431237,1.2362395,0.570807502,3.43547846,1.965209924,1.974557732,1.346562541,1.107611625,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54159753,2.282599885,6.267440708,4.797336214,8.089845146,12.45484542,20.09270382,8.121778797,4.393609731,2.364997181,4.952552793,6.588901941,12.65674917,14.36360931,29.31632134,14.88196746,8.518114374,6.542064831,4.037191331,3.554616145,3.029946463,2.766501011,2.901784188,3.067067391,3.873423981
Monaco,MCO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.1185149,60.78262513,45.60581644,34.18975617,19.76364425,17.05362118,22.4979157,21.0750597,31.39137702,24.28807773,18.28833213,14.85682649
Mexico,MEX,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,1.303414634,3.056797784,1.65662774,1.671854088,0.450198408,0.628712987,1.044930929,1.649351016,3.095966651,7.428802499,4.189087884,6.075715062,7.05630302,10.06458765,12.14364885,12.50070332,10.83117206,9.495772707,10.49281283,10.3324634,5.310550222,5.81952464,6.314436236,7.015749698,3.29443982,3.164836219,5.654449525,6.209497041,8.390601776,11.20175705,7.645171895,8.616967907,10.50482372,8.453209842,9.964830957,12.84418761,9.74108483,8.86217944,10.39040019,9.485101569
Marshall Islands,MHL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.67448285,17.13781304,21.34870548,17.55162371,,30.45836702,17.53483143,14.53213961,21.39849209,25.54397343,23.07414538,36.37037959,86.97989011,51.36598959,77.20632126,67.03305935,46.07528965,35.54256239,44.08211288,60.06209373,180.5089039,90.79200683,82.33962507
"Macedonia, FYR",MKD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
